sop_class_name,validator,message_class_id,severity_as_emitted,objects,family,message_template,adjudication1_raw,adjudication1,adjudication1_strict,citation_section1,pre_disclosed,adjudication2,citation_section2,citation_table2,rationale2,rule2,net1,net2,consensus,agreed
gsps,dciodvfy,fef15603f613,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (353,234) is not above and to the left of DisplayedAreaBottomRightHandCorner = (353,358)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,2390093f6816,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (354,1) is not above and to the left of DisplayedAreaBottomRightHandCorner = (354,512)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,809657fb09b5,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (354,254) is not above and to the left of DisplayedAreaBottomRightHandCorner = (354,312)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,df1230c26cc5,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (354,271) is not above and to the left of DisplayedAreaBottomRightHandCorner = (354,330)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,d5e67945f82b,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (354,316) is not above and to the left of DisplayedAreaBottomRightHandCorner = (354,411)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,7d579a41d6fb,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (355,260) is not above and to the left of DisplayedAreaBottomRightHandCorner = (355,305)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,8b863a2a357b,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (355,277) is not above and to the left of DisplayedAreaBottomRightHandCorner = (355,399)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,6b5d47845cf7,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (356,0) is not above and to the left of DisplayedAreaBottomRightHandCorner = (356,513)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,5172c09b9230,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (356,238) is not above and to the left of DisplayedAreaBottomRightHandCorner = (356,473)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,cde4d767f160,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (357,238) is not above and to the left of DisplayedAreaBottomRightHandCorner = (357,417)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,6a3de084f77f,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (357,268) is not above and to the left of DisplayedAreaBottomRightHandCorner = (357,305)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,ab3d397c703a,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (358,240) is not above and to the left of DisplayedAreaBottomRightHandCorner = (358,298)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,845d898c9400,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (374,216) is not above and to the left of DisplayedAreaBottomRightHandCorner = (433,216)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,dd4ab78e4d4b,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (381,0) is not above and to the left of DisplayedAreaBottomRightHandCorner = (381,512)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,c541ff141b9a,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (384,199) is not above and to the left of DisplayedAreaBottomRightHandCorner = (443,199)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,cec7130a052c,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (399,160) is not above and to the left of DisplayedAreaBottomRightHandCorner = (399,322)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
gsps,dciodvfy,da1c5387362f,Error,1,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (X,Y) is not above and to the left of DisplayedAreaBottomRightHandCorner = (X,Y)","Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (403,175) is not above and to the left of DisplayedAreaBottomRightHandCorner = (403,265)",PLAUSIBILITY,FLOOR,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,True,UNDECIDABLE,PS3.3 Section C.10.4,Table C.10-4,"PS3.3 C.10.4 states no ordering relation between the top left hand corner and the bottom right hand corner, and in the observed cases one axis is equal rather than inverted. Without normative text the direction cannot be adjudicated, and the fence requires uncited to be undecidable.",DisplayedAreaSelectionSequence is internally inconsistent,False,False,UNDECIDABLE,False
